"zone";"cx";"cy";"width";"height";"row";"col";"text"
168;1238;879;20;20;"8";"1";"1"
168;1026;879;20;20;"8";"10";"10"
168;1003;879;20;20;"8";"11";"11"
168;980;879;20;20;"8";"12";"12"
168;956;879;20;20;"8";"13";"13"
168;935;879;20;20;"8";"14";"14"
168;911;879;20;20;"8";"15";"15"
168;889;879;20;20;"8";"16";"16"
168;866;879;20;20;"8";"17";"17"
168;843;879;20;20;"8";"18";"18"
168;820;879;20;20;"8";"19";"19"
168;1214;879;20;20;"8";"2";"2"
168;796;879;20;20;"8";"20";"20"
168;774;879;20;20;"8";"21";"21"
168;753;879;20;20;"8";"22";"22"
168;729;879;20;20;"8";"23";"23"
168;704;879;20;20;"8";"24";"24"
168;681;879;20;20;"8";"25";"25"
168;658;879;20;20;"8";"26";"26"
168;634;879;20;20;"8";"27";"27"
168;611;879;20;20;"8";"28";"28"
168;588;879;20;20;"8";"29";"29"
168;1189;879;20;20;"8";"3";"3"
168;1166;879;20;20;"8";"4";"4"
168;1143;879;20;20;"8";"5";"5"
168;1120;879;20;20;"8";"6";"6"
168;1096;879;20;20;"8";"7";"7"
168;1073;879;20;20;"8";"8";"8"
168;1050;879;20;20;"8";"9";"9"
168;1226;851;20;20;"9";"1";"1"
168;1015;851;20;20;"9";"10";"10"
168;991;851;20;20;"9";"11";"11"
168;968;851;20;20;"9";"12";"12"
168;945;851;20;20;"9";"13";"13"
168;923;851;20;20;"9";"14";"14"
168;900;851;20;20;"9";"15";"15"
168;878;851;20;20;"9";"16";"16"
168;855;851;20;20;"9";"17";"17"
168;831;851;20;20;"9";"18";"18"
168;808;851;20;20;"9";"19";"19"
168;1203;851;20;20;"9";"2";"2"
168;785;851;20;20;"9";"20";"20"
168;763;851;20;20;"9";"21";"21"
168;741;851;20;20;"9";"22";"22"
168;718;851;20;20;"9";"23";"23"
168;693;851;20;20;"9";"24";"24"
168;669;851;20;20;"9";"25";"25"
168;646;851;20;20;"9";"26";"26"
168;623;851;20;20;"9";"27";"27"
168;599;851;20;20;"9";"28";"28"
168;1178;851;20;20;"9";"3";"3"
168;1154;851;20;20;"9";"4";"4"
168;1131;851;20;20;"9";"5";"5"
168;1108;851;20;20;"9";"6";"6"
168;1085;851;20;20;"9";"7";"7"
168;1061;851;20;20;"9";"8";"8"
168;1038;851;20;20;"9";"9";"9"
168;588;680;20;20;"14А";"25";"25"
168;615;680;20;20;"14А";"24";"24"
168;642;680;20;20;"14А";"23";"23"
168;669;680;20;20;"14А";"22";"22"
168;696;680;20;20;"14А";"21";"21"
168;723;680;20;20;"14А";"20";"20"
168;750;680;20;20;"14А";"19";"19"
168;777;680;20;20;"14А";"18";"18"
168;804;680;20;20;"14А";"17";"17"
168;831;680;20;20;"14А";"16";"16"
168;858;680;20;20;"14А";"15";"15"
168;885;680;20;20;"14А";"14";"14"
168;912;680;20;20;"14А";"13";"13"
168;939;680;20;20;"14А";"12";"12"
168;966;680;20;20;"14А";"11";"11"
168;993;680;20;20;"14А";"10";"10"
168;1020;680;20;20;"14А";"9";"9"
168;1047;680;20;20;"14А";"8";"8"
168;1074;680;20;20;"14А";"7";"7"
168;1101;680;20;20;"14А";"6";"6"
168;1128;680;20;20;"14А";"5";"5"
