"zone";"cx";"cy";"width";"height";"row";"col";"text"
"Партер";1713,0;218,0;30,0;30,0;"2";"36";"36"
"Партер";397,0;255,0;30,0;30,0;"3";"1";"1"
"Партер";434,0;255,0;30,0;30,0;"3";"2";"2"
"Партер";471,0;255,0;30,0;30,0;"3";"3";"3"
"Партер";508,0;255,0;30,0;30,0;"3";"4";"4"
"Партер";545,0;255,0;30,0;30,0;"3";"5";"5"
"Партер";582,0;255,0;30,0;30,0;"3";"6";"6"
"Партер";619,0;255,0;30,0;30,0;"3";"7";"7"
"Партер";656,0;255,0;30,0;30,0;"3";"8";"8"
"Партер";693,0;255,0;30,0;30,0;"3";"9";"9"
"Партер";729,0;255,0;30,0;30,0;"3";"10";"10"
"Партер";766,0;255,0;30,0;30,0;"3";"11";"11"
"Партер";803,0;255,0;30,0;30,0;"3";"12";"12"
"Партер";840,0;255,0;30,0;30,0;"3";"13";"13"
"Партер";877,0;255,0;30,0;30,0;"3";"14";"14"
"Партер";914,0;255,0;30,0;30,0;"3";"15";"15"
"Партер";951,0;255,0;30,0;30,0;"3";"16";"16"
"Партер";988,0;255,0;30,0;30,0;"3";"17";"17"
"Партер";1025,0;255,0;30,0;30,0;"3";"18";"18"
"Партер";1062,0;255,0;30,0;30,0;"3";"19";"19"
"Партер";1122,0;255,0;30,0;30,0;"3";"20";"20"
"Партер";1159,0;255,0;30,0;30,0;"3";"21";"21"
"Партер";1196,0;255,0;30,0;30,0;"3";"22";"22"
"Партер";1233,0;255,0;30,0;30,0;"3";"23";"23"
"Партер";1270,0;255,0;30,0;30,0;"3";"24";"24"
"Партер";1307,0;255,0;30,0;30,0;"3";"25";"25"
"Партер";1344,0;255,0;30,0;30,0;"3";"26";"26"
"Партер";1381,0;255,0;30,0;30,0;"3";"27";"27"
"Партер";1418,0;255,0;30,0;30,0;"3";"28";"28"
"Партер";1455,0;255,0;30,0;30,0;"3";"29";"29"
"Партер";1491,0;255,0;30,0;30,0;"3";"30";"30"
"Партер";1528,0;255,0;30,0;30,0;"3";"31";"31"
"Партер";1565,0;255,0;30,0;30,0;"3";"32";"32"
"Партер";1602,0;255,0;30,0;30,0;"3";"33";"33"
"Партер";1639,0;255,0;30,0;30,0;"3";"34";"34"
"Партер";1676,0;255,0;30,0;30,0;"3";"35";"35"
"Партер";1713,0;255,0;30,0;30,0;"3";"36";"36"
"Партер";397,0;292,0;30,0;30,0;"4";"1";"1"
"Партер";434,0;292,0;30,0;30,0;"4";"2";"2"
"Партер";471,0;292,0;30,0;30,0;"4";"3";"3"
"Партер";508,0;292,0;30,0;30,0;"4";"4";"4"
"Партер";545,0;292,0;30,0;30,0;"4";"5";"5"
"Партер";582,0;292,0;30,0;30,0;"4";"6";"6"
"Партер";619,0;292,0;30,0;30,0;"4";"7";"7"
"Партер";656,0;292,0;30,0;30,0;"4";"8";"8"
"Партер";693,0;292,0;30,0;30,0;"4";"9";"9"
"Партер";729,0;292,0;30,0;30,0;"4";"10";"10"
"Партер";766,0;292,0;30,0;30,0;"4";"11";"11"
"Партер";803,0;292,0;30,0;30,0;"4";"12";"12"
"Партер";840,0;292,0;30,0;30,0;"4";"13";"13"
"Партер";877,0;292,0;30,0;30,0;"4";"14";"14"
"Партер";914,0;292,0;30,0;30,0;"4";"15";"15"
"Партер";951,0;292,0;30,0;30,0;"4";"16";"16"
"Партер";988,0;292,0;30,0;30,0;"4";"17";"17"
"Партер";1025,0;292,0;30,0;30,0;"4";"18";"18"
"Партер";1062,0;292,0;30,0;30,0;"4";"19";"19"
"Партер";1122,0;292,0;30,0;30,0;"4";"20";"20"
"Партер";1159,0;292,0;30,0;30,0;"4";"21";"21"
"Партер";1196,0;292,0;30,0;30,0;"4";"22";"22"
"Партер";1233,0;292,0;30,0;30,0;"4";"23";"23"
"Партер";1270,0;292,0;30,0;30,0;"4";"24";"24"
"Партер";1307,0;292,0;30,0;30,0;"4";"25";"25"
"Партер";1344,0;292,0;30,0;30,0;"4";"26";"26"
"Партер";1381,0;292,0;30,0;30,0;"4";"27";"27"
"Партер";1418,0;292,0;30,0;30,0;"4";"28";"28"
"Партер";1455,0;292,0;30,0;30,0;"4";"29";"29"
"Партер";1491,0;292,0;30,0;30,0;"4";"30";"30"
"Партер";1528,0;292,0;30,0;30,0;"4";"31";"31"
"Партер";1565,0;292,0;30,0;30,0;"4";"32";"32"
"Партер";1602,0;292,0;30,0;30,0;"4";"33";"33"
"Партер";1639,0;292,0;30,0;30,0;"4";"34";"34"
"Партер";1676,0;292,0;30,0;30,0;"4";"35";"35"
"Партер";1713,0;292,0;30,0;30,0;"4";"36";"36"
"Партер";397,0;329,0;30,0;30,0;"5";"1";"1"
"Партер";434,0;329,0;30,0;30,0;"5";"2";"2"
"Партер";471,0;329,0;30,0;30,0;"5";"3";"3"
"Партер";508,0;329,0;30,0;30,0;"5";"4";"4"
"Партер";545,0;329,0;30,0;30,0;"5";"5";"5"
"Партер";582,0;329,0;30,0;30,0;"5";"6";"6"
"Партер";619,0;329,0;30,0;30,0;"5";"7";"7"
"Партер";656,0;329,0;30,0;30,0;"5";"8";"8"
"Партер";693,0;329,0;30,0;30,0;"5";"9";"9"
"Партер";729,0;329,0;30,0;30,0;"5";"10";"10"
"Партер";766,0;329,0;30,0;30,0;"5";"11";"11"
"Партер";803,0;329,0;30,0;30,0;"5";"12";"12"
"Партер";840,0;329,0;30,0;30,0;"5";"13";"13"
"Партер";877,0;329,0;30,0;30,0;"5";"14";"14"
"Партер";914,0;329,0;30,0;30,0;"5";"15";"15"
"Партер";951,0;329,0;30,0;30,0;"5";"16";"16"
"Партер";988,0;329,0;30,0;30,0;"5";"17";"17"
"Партер";1025,0;329,0;30,0;30,0;"5";"18";"18"
"Партер";1062,0;329,0;30,0;30,0;"5";"19";"19"
"Партер";1122,0;329,0;30,0;30,0;"5";"20";"20"
"Партер";1159,0;329,0;30,0;30,0;"5";"21";"21"
"Партер";1196,0;329,0;30,0;30,0;"5";"22";"22"
"Партер";1233,0;329,0;30,0;30,0;"5";"23";"23"
"Партер";1270,0;329,0;30,0;30,0;"5";"24";"24"
"Партер";1307,0;329,0;30,0;30,0;"5";"25";"25"
"Партер";1344,0;329,0;30,0;30,0;"5";"26";"26"
"Партер";1381,0;329,0;30,0;30,0;"5";"27";"27"
"Партер";1418,0;329,0;30,0;30,0;"5";"28";"28"
"Партер";1455,0;329,0;30,0;30,0;"5";"29";"29"
"Партер";1491,0;329,0;30,0;30,0;"5";"30";"30"
"Партер";1528,0;329,0;30,0;30,0;"5";"31";"31"
"Партер";1565,0;329,0;30,0;30,0;"5";"32";"32"
"Партер";1602,0;329,0;30,0;30,0;"5";"33";"33"
"Партер";1639,0;329,0;30,0;30,0;"5";"34";"34"
"Партер";1676,0;329,0;30,0;30,0;"5";"35";"35"
"Партер";1713,0;329,0;30,0;30,0;"5";"36";"36"
"Партер";397,0;366,0;30,0;30,0;"6";"1";"1"
"Партер";434,0;366,0;30,0;30,0;"6";"2";"2"
"Партер";471,0;366,0;30,0;30,0;"6";"3";"3"
"Партер";508,0;366,0;30,0;30,0;"6";"4";"4"
"Партер";545,0;366,0;30,0;30,0;"6";"5";"5"
"Партер";582,0;366,0;30,0;30,0;"6";"6";"6"
"Партер";619,0;366,0;30,0;30,0;"6";"7";"7"
"Партер";656,0;366,0;30,0;30,0;"6";"8";"8"
"Партер";693,0;366,0;30,0;30,0;"6";"9";"9"
"Партер";729,0;366,0;30,0;30,0;"6";"10";"10"
"Партер";766,0;366,0;30,0;30,0;"6";"11";"11"
"Партер";803,0;366,0;30,0;30,0;"6";"12";"12"
"Партер";840,0;366,0;30,0;30,0;"6";"13";"13"
"Партер";877,0;366,0;30,0;30,0;"6";"14";"14"
"Партер";914,0;366,0;30,0;30,0;"6";"15";"15"
"Партер";951,0;366,0;30,0;30,0;"6";"16";"16"
"Партер";988,0;366,0;30,0;30,0;"6";"17";"17"
"Партер";1025,0;366,0;30,0;30,0;"6";"18";"18"
"Партер";1062,0;366,0;30,0;30,0;"6";"19";"19"
"Партер";1122,0;366,0;30,0;30,0;"6";"20";"20"
"Партер";1159,0;366,0;30,0;30,0;"6";"21";"21"
"Партер";1196,0;366,0;30,0;30,0;"6";"22";"22"
"Партер";1233,0;366,0;30,0;30,0;"6";"23";"23"
"Партер";1270,0;366,0;30,0;30,0;"6";"24";"24"
"Партер";1307,0;366,0;30,0;30,0;"6";"25";"25"
"Партер";1344,0;366,0;30,0;30,0;"6";"26";"26"
"Партер";1381,0;366,0;30,0;30,0;"6";"27";"27"
"Партер";1418,0;366,0;30,0;30,0;"6";"28";"28"
"Партер";1455,0;366,0;30,0;30,0;"6";"29";"29"
"Партер";1491,0;366,0;30,0;30,0;"6";"30";"30"
"Партер";1528,0;366,0;30,0;30,0;"6";"31";"31"
"Партер";1565,0;366,0;30,0;30,0;"6";"32";"32"
"Партер";1602,0;366,0;30,0;30,0;"6";"33";"33"
"Партер";1639,0;366,0;30,0;30,0;"6";"34";"34"
"Партер";1676,0;366,0;30,0;30,0;"6";"35";"35"
"Партер";1713,0;366,0;30,0;30,0;"6";"36";"36"
"Партер";397,0;403,0;30,0;30,0;"7";"1";"1"
"Партер";434,0;403,0;30,0;30,0;"7";"2";"2"
"Партер";471,0;403,0;30,0;30,0;"7";"3";"3"
"Партер";508,0;403,0;30,0;30,0;"7";"4";"4"
"Партер";545,0;403,0;30,0;30,0;"7";"5";"5"
"Партер";582,0;403,0;30,0;30,0;"7";"6";"6"
"Партер";619,0;403,0;30,0;30,0;"7";"7";"7"
"Партер";656,0;403,0;30,0;30,0;"7";"8";"8"
"Партер";693,0;403,0;30,0;30,0;"7";"9";"9"
"Партер";729,0;403,0;30,0;30,0;"7";"10";"10"
"Партер";766,0;403,0;30,0;30,0;"7";"11";"11"
"Партер";803,0;403,0;30,0;30,0;"7";"12";"12"
"Партер";840,0;403,0;30,0;30,0;"7";"13";"13"
"Партер";877,0;403,0;30,0;30,0;"7";"14";"14"
"Партер";914,0;403,0;30,0;30,0;"7";"15";"15"
"Партер";951,0;403,0;30,0;30,0;"7";"16";"16"
"Партер";988,0;403,0;30,0;30,0;"7";"17";"17"
"Партер";1025,0;403,0;30,0;30,0;"7";"18";"18"
"Партер";1062,0;403,0;30,0;30,0;"7";"19";"19"
"Партер";1122,0;403,0;30,0;30,0;"7";"20";"20"
"Партер";1159,0;403,0;30,0;30,0;"7";"21";"21"
"Партер";1196,0;403,0;30,0;30,0;"7";"22";"22"
