"zone";"cx";"cy";"width";"height";"row";"col";"text"
139;338;768;14;14;"4";"3";"3"
139;356;777;14;14;"4";"4";"4"
139;377;783;14;14;"4";"5";"5"
139;398;787;14;14;"4";"6";"6"
139;417;787;14;14;"4";"7";"7"
139;437;793;14;14;"4";"8";"8"
141;746;632;14;14;"1";"1";"1"
141;758;614;14;14;"1";"2";"2"
141;770;597;14;14;"1";"3";"3"
141;782;577;14;14;"1";"4";"4"
142;801;527;14;14;"1";"1";"1"
142;807;505;14;14;"1";"2";"2"
142;811;484;14;14;"1";"3";"3"
142;813;462;14;14;"1";"4";"4"
132;587;843;14;14;"1";"12";"12"
132;606;839;14;14;"1";"13";"13"
132;627;834;14;14;"1";"14";"14"
132;645;827;14;14;"1";"15";"15"
132;662;822;14;14;"1";"16";"16"
132;680;813;14;14;"1";"17";"17"
132;698;803;14;14;"1";"18";"18"
132;716;794;14;14;"1";"19";"19"
132;733;784;14;14;"1";"20";"20"
132;749;773;14;14;"1";"21";"21"
132;766;761;14;14;"1";"22";"22"
132;592;863;14;14;"2";"9";"9"
132;612;858;14;14;"2";"10";"10"
132;633;853;14;14;"2";"11";"11"
132;653;846;14;14;"2";"12";"12"
132;672;839;14;14;"2";"13";"13"
132;694;829;14;14;"2";"14";"14"
132;713;818;14;14;"2";"15";"15"
132;734;808;14;14;"2";"16";"16"
132;597;883;14;14;"3";"5";"5"
132;619;879;14;14;"3";"6";"6"
132;641;873;14;14;"3";"7";"7"
132;661;867;14;14;"3";"8";"8"
133;829;699;14;14;"1";"1";"1"
133;841;683;14;14;"1";"2";"2"
133;853;666;14;14;"1";"3";"3"
133;865;650;14;14;"1";"4";"4"
133;878;631;14;14;"1";"5";"5"
133;844;711;14;14;"2";"1";"1"
133;856;695;14;14;"2";"2";"2"
133;881;659;14;14;"2";"3";"3"
133;893;641;14;14;"2";"4";"4"
134;908;552;14;14;"1";"1";"1"
134;914;534;14;14;"1";"2";"2"
134;918;513;14;14;"1";"3";"3"
134;921;493;14;14;"1";"4";"4"
134;925;473;14;14;"1";"5";"5"
134;926;560;14;14;"2";"1";"1"
134;932;540;14;14;"2";"2";"2"
134;942;497;14;14;"2";"3";"3"
134;944;475;14;14;"2";"4";"4"
123;351;284;14;14;"1";"1";"1"
123;366;285;14;14;"1";"2";"2"
123;382;287;14;14;"1";"3";"3"
123;398;288;14;14;"1";"4";"4"
123;422;288;14;14;"1";"5";"5"
123;438;288;14;14;"1";"6";"6"
123;455;288;14;14;"1";"7";"7"
123;471;288;14;14;"1";"8";"8"
123;488;288;14;14;"1";"9";"9"
123;504;288;14;14;"1";"10";"10"
123;521;288;14;14;"1";"11";"11"
123;537;288;14;14;"1";"12";"12"
123;554;288;14;14;"1";"13";"13"
123;570;288;14;14;"1";"14";"14"
123;595;286;14;14;"1";"15";"15"
123;610;284;14;14;"1";"16";"16"
123;626;283;14;14;"1";"17";"17"
123;642;281;14;14;"1";"18";"18"
123;658;279;14;14;"1";"19";"19"
123;336;282;14;14;"1";"1A";"1A"
135;921;395;14;14;"1";"1";"1"
135;918;373;14;14;"1";"2";"2"
135;916;351;14;14;"1";"3";"3"
135;911;329;14;14;"1";"4";"4"
135;906;307;14;14;"1";"5";"5"
135;898;286;14;14;"1";"6";"6"
135;890;267;14;14;"1";"7";"7"
135;882;247;14;14;"1";"8";"8"
135;872;228;14;14;"1";"9";"9"
135;862;209;14;14;"1";"10";"10"
126;607;665;14;14;"2";"27";"27"
126;621;657;14;14;"2";"28";"28"
126;636;650;14;14;"2";"29";"29"
126;650;641;14;14;"2";"30";"30"
126;664;631;14;14;"2";"31";"31"
126;676;620;14;14;"2";"32";"32"
126;688;609;14;14;"2";"33";"33"
126;698;597;14;14;"2";"34";"34"
126;709;585;14;14;"2";"35";"35"
126;718;572;14;14;"2";"36";"36"
126;727;558;14;14;"2";"37";"37"
126;734;544;14;14;"2";"38";"38"
126;741;529;14;14;"2";"39";"39"
126;745;514;14;14;"2";"40";"40"
126;750;499;14;14;"2";"41";"41"
126;753;484;14;14;"2";"42";"42"
126;756;468;14;14;"2";"43";"43"
123;331;302;14;14;"2";"1";"1"
123;348;304;14;14;"2";"2";"2"
123;364;305;14;14;"2";"3";"3"
123;380;307;14;14;"2";"4";"4"
123;397;309;14;14;"2";"5";"5"
123;422;306;14;14;"2";"6";"6"
123;439;306;14;14;"2";"7";"7"
123;455;306;14;14;"2";"8";"8"
123;472;306;14;14;"2";"9";"9"
123;488;306;14;14;"2";"10";"10"
123;505;306;14;14;"2";"11";"11"
123;521;306;14;14;"2";"12";"12"
123;538;306;14;14;"2";"13";"13"
123;554;306;14;14;"2";"14";"14"
123;571;306;14;14;"2";"15";"15"
123;595;305;14;14;"2";"16";"16"
123;612;304;14;14;"2";"17";"17"
123;628;302;14;14;"2";"18";"18"
123;645;300;14;14;"2";"19";"19"
123;661;298;14;14;"2";"20";"20"
123;328;339;14;14;"4";"1";"1"
123;344;341;14;14;"4";"2";"2"
123;360;342;14;14;"4";"3";"3"
123;377;344;14;14;"4";"4";"4"
123;393;346;14;14;"4";"5";"5"
123;422;342;14;14;"4";"6";"6"
123;439;342;14;14;"4";"7";"7"
123;455;342;14;14;"4";"8";"8"
123;472;342;14;14;"4";"9";"9"
123;488;342;14;14;"4";"10";"10"
123;505;342;14;14;"4";"11";"11"
123;521;342;14;14;"4";"12";"12"
123;538;342;14;14;"4";"13";"13"
123;554;342;14;14;"4";"14";"14"
